Points:0,Points:1,Points:2
31.78,0,0.0261986
31.7877,0,0.0253018
31.7952,0,0.0244233
31.8025,0,0.0235632
31.8096,0,0.0227213
31.8166,0,0.0218974
31.8234,0,0.0210914
31.83,0,0.0203032
31.8365,0,0.0195326
31.8428,0,0.0187793
31.8489,0,0.0180429
31.855,0,0.0173234
31.8608,0,0.0166205
31.8666,0,0.015934
31.8722,0,0.0152635
31.8776,0,0.0146088
31.883,0,0.0139695
31.8861,0,0.0135942
31.8882,0,0.0133455
31.8932,0,0.0127364
31.8982,0,0.0121419
31.903,0,0.0115617
31.9077,0,0.0109955
31.9123,0,0.0104431
31.9168,0,0.00990406
31.9212,0,0.00937818
31.9255,0,0.00886524
31.9297,0,0.00836487
31.9338,0,0.00787674
31.9377,0,0.00740059
31.9416,0,0.00693623
31.9454,0,0.00648333
31.9491,0,0.00604162
31.9527,0,0.00561081
31.9562,0,0.00519075
31.9597,0,0.00478104
31.963,0,0.0043815
31.9663,0,0.00399191
31.9695,0,0.00361198
31.9726,0,0.0032415
31.9757,0,0.00288024
31.9844,0,0.00184943
31.9925,0,0.000893578
31.9976,0,0.000295229
32,0,7.36763E-06
