Points:0,Points:1,Points:2
13.2945,0.643271,0.0356439
13.2955,0.63467,0.0367032
13.2948,0.653815,0.0330044
13.2952,0.646134,0.0351067
13.2963,0.627675,0.0373571
13.2952,0.650481,0.0346984
13.2962,0.637658,0.0364022
13.2956,0.654892,0.0315798
13.2966,0.641001,0.0359857
13.2961,0.652516,0.0341604
13.2968,0.648276,0.0347784
13.2971,0.644855,0.0353049
13.2969,0.654041,0.032894
13.2975,0.65069,0.0346224
13.2986,0.631674,0.0369003
13.2975,0.65507,0.0315127
13.2982,0.652764,0.0340584
13.2992,0.635327,0.0365538
13.2988,0.654226,0.0328139
13.2996,0.642123,0.0357598
13.2995,0.647447,0.0348207
13.2999,0.638754,0.036201
